dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
metabolite_1668,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.021748393487223294,2.3564589910021265,0.018547187535559125,1992.0,1668,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate,207737-97-1,C05463,HMDB00896,2733768.0,0.07443714997530203
metabolite_1869,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0035909343653518036,0.3520162549227717,0.7248612246821577,2125.0,1869,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate),487-54-7,C07588,HMDB00840,10253.0,0.8398409908839413
metabolite_2050,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0019393605970249958,-0.39259330709938445,0.6946578301712795,2220.0,2050,Polyunsaturated Fatty Acid (n3 and n6),Lipid,eicosapentaenoate (EPA; 20:5n3),10-2005-9;10417-94-4,C06428,HMDB01999,446284.0,0.8217070912157635
metabolite_2051,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.005635317452074287,2.1091666416033665,0.035045382936474447,2168.0,2051,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,methylsuccinate,498-21-5,,HMDB01844,10349.0,0.11498466883171726
metabolite_2054,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.00019184800728326904,-0.054375791023736735,0.9566407237300243,2206.0,2054,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,ethylmalonate,601-75-2,,HMDB00622,11756.0,0.9700720783025191
metabolite_100000007,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.003663306090625249,3.088302853694291,0.0020386143278705382,2177.0,100000007,Carnitine Metabolism,Lipid,carnitine,461-05-2,C00318,HMDB00062,10917.0,0.013884199096633439
metabolite_100000008,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.004027435833714602,1.365533270122831,0.1722507037644835,1874.0,100000008,Benzoate Metabolism,Xenobiotics,benzoate,65-85-0,C00180,HMDB01870,243.0,0.32947528230695894
metabolite_100000010,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.04793515113775129,5.972791578138239,2.755564488836995e-09,2005.0,100000010,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-phenylpropionate (hydrocinnamate),501-52-0,C05629,HMDB00764,107.0,1.905578827280353e-07
metabolite_100000014,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.03806892946916473,6.523686743742723,8.506314479671342e-11,2190.0,100000014,Benzoate Metabolism,Xenobiotics,hippurate,495-69-2,C01586,HMDB00714,464.0,6.951978833840488e-09
metabolite_100000036,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.006040426748818061,-3.3688907613728456,0.0007678461738575608,2195.0,100000036,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methyl-2-oxovalerate,1460-34-0;51829-07-3,C00671,HMDB03736,47.0,0.006902937102979472
metabolite_100000039,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0008482259285356006,-0.5403473480604253,0.589013065128048,2181.0,100000039,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,methionine sulfoxide,3226-65-1,C02989,HMDB02005,158980.0,0.756461065071593
metabolite_100000042,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.026258621485131764,2.637438800254326,0.00841247414357653,2208.0,100000042,Histidine Metabolism,Amino Acid,3-methylhistidine,368-16-1,C01152,HMDB00479,64969.0,0.042317300645131305
metabolite_100000054,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.002192008202496755,-0.6722281506730691,0.5015215529000425,1884.0,100000054,Lysine Metabolism,Amino Acid,5-hydroxylysine,13204-98-3,C16741,HMDB00450,1029.0,0.6862524749728132
metabolite_100000096,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.00762899032196826,1.767937464795279,0.07721503406474177,2137.0,100000096,Guanidino and Acetamido Metabolism,Amino Acid,4-guanidinobutanoate,463-003;463-00-3,C01035,HMDB03464,500.0,0.19553891725127565
metabolite_100000257,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0016094174034069768,-0.41843996781145804,0.6756670493462045,2176.0,100000257,Aminosugar Metabolism,Carbohydrate,glucuronate,207300-70-7,C00191,HMDB00127,444791.0,0.8120650766874837
metabolite_100000263,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.00032346177750566417,-0.11535296091906402,0.9081759515067567,2202.0,100000263,Histidine Metabolism,Amino Acid,imidazole lactate,14403-45-3,C05568,HMDB02320,793.0,0.9486661054542741
metabolite_100000265,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0009501338093169529,0.5542583059577542,0.5794587492941963,2202.0,100000265,Tryptophan Metabolism,Amino Acid,kynurenine,2922-83-0,C00328,HMDB00684,161166.0,0.7538833800513495
metabolite_100000269,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.008983895029710249,-2.6341676457632044,0.008493967391188935,2198.0,100000269,Phospholipid Metabolism,Lipid,glycerophosphorylcholine (GPC),28319-77-9,C00670,HMDB00086,71920.0,0.04241258074962037
metabolite_100000276,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.015908079230220144,-2.3384460788598487,0.01946193395796538,2020.0,100000276,Glycogen Metabolism,Carbohydrate,maltotriose,1109-28-0,C01835,HMDB01262,439586.0,0.0764029634419689
metabolite_100000282,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.002455267515727357,0.8661283356298641,0.3865262849916292,1966.0,100000282,Glutamate Metabolism,Amino Acid,N-acetylglutamate,8/3/17,C00624,HMDB01138,70914.0,0.5820554944848821
metabolite_100000406,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.002050856837102052,-1.0898037612563092,0.27592316257356647,2140.0,100000406,Pentose Metabolism,Carbohydrate,ribitol,488-81-3,C00474,HMDB00508,6912.0,0.46365406196941356
metabolite_100000436,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,9.329619782673772e-05,0.011150362959313147,0.9911046325304652,1948.0,100000436,Secondary Bile Acid Metabolism,Lipid,glycodeoxycholate,360-65-6,C05464,HMDB00631,3035026.0,0.9933144533387829
metabolite_100000437,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.025585366176262878,3.109641633530571,0.0018978591242645795,2151.0,100000437,Xanthine Metabolism,Xenobiotics,theophylline,58-55-9,C07130,HMDB01889,2153.0,0.013434451596172101
metabolite_100000442,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.02815471825471753,2.2816930616465934,0.02260646889573112,2129.0,100000442,Food Component/Plant,Xenobiotics,quinate,77-95-2,C00296,HMDB03072,6508.0,0.08503437463289655
metabolite_100000445,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.009331643875630645,1.18017946359029,0.23806025711031628,2151.0,100000445,Xanthine Metabolism,Xenobiotics,theobromine,83-67-0,C07480,HMDB02825,5429.0,0.4188183388300868
metabolite_100000447,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0037251902210807936,0.5757173739502179,0.5648805067267465,1759.0,100000447,Phenylalanine and Tyrosine Metabolism,Amino Acid,gentisate,490-79-9,C00628,HMDB00152,3469.0,0.7446152134125296
metabolite_100000453,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.010863671844007116,1.4221018174107873,0.15515177091886412,2026.0,100000453,Xanthine Metabolism,Xenobiotics,paraxanthine,611-59-6,C13747,HMDB01860,4687.0,0.3085966593254303
metabolite_100000463,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0006478238182072399,0.26816455472705086,0.788598086879906,2190.0,100000463,Tryptophan Metabolism,Amino Acid,indolelactate,832-97-3,C02043,HMDB00671,92904.0,0.8850807491948008
metabolite_100000467,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.013144780053944264,3.1011189113165685,0.0019527510878652248,2180.0,100000467,Tryptophan Metabolism,Amino Acid,3-indoxyl sulfate,2642-37-7,,HMDB00682,10258.0,0.01360870719372742
metabolite_100000491,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0031521471100588515,-1.3301544644736232,0.18362285064918862,1966.0,100000491,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylphenylalanine,7432-24-8,,HMDB00594,111299.0,0.34619237730610636
metabolite_100000551,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0042068062098754005,-2.2972944981549834,0.021696231821966686,2197.0,100000551,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,4-methyl-2-oxopentanoate,816-66-0,C00233,HMDB00695,70.0,0.08299962726786406
metabolite_100000580,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0019642262866125812,0.5689051615180173,0.569479186748385,2192.0,100000580,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Carbohydrate,"1,5-anhydroglucitol (1,5-AG)",154-58-5,C07326,HMDB02712,64960.0,0.7462999837999973
metabolite_100000611,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0013998718840687891,-0.4371080907867497,0.6620768173648166,2167.0,100000611,Lyso-phospho-ether,Lipid,1-palmityl-GPC (O-16:0),52691-62-0,,,3983.0,0.8012327207880447
metabolite_100000616,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0023580525338791685,-1.3759456233750085,0.16897954476079946,2199.0,100000616,Phospholipid Metabolism,Lipid,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),383907-33-3,,HMDB09815,,0.3257613093414254
metabolite_100000626,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0054368837681281505,-2.636916507923273,0.008425802909319803,2193.0,100000626,Sphingolipid Metabolism,Lipid,sphingosine 1-phosphate,26993-30-6,C06124,HMDB00277,5283560.0,0.042317300645131305
metabolite_100000639,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009128192036796722,-1.4069169297244204,0.15959853221881867,2136.0,100000639,Phosphatidylserine (PS),Lipid,1-stearoyl-2-oleoyl-GPS (18:0/18:1),,,HMDB10163,9547087.0,0.31533863838399556
metabolite_100000656,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0006733751536161782,-0.1898011236916288,0.849482727060056,2185.0,100000656,Lysolipid,Lipid,1-stearoyl-GPI (18:0),796963-93-4,,HMDB61696,,0.9177645530179792
metabolite_100000657,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0027003331079876944,-2.1889167653088544,0.028708525456466835,2197.0,100000657,Phospholipid Metabolism,Lipid,"1,2-dipalmitoyl-GPC (16:0/16:0)",63-89-8,D03585,HMDB00564,452110.0,0.09964851114040034
metabolite_100000665,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0034849097275317454,0.8848160506974766,0.376353072790507,2203.0,100000665,Polyunsaturated Fatty Acid (n3 and n6),Lipid,docosahexaenoate (DHA; 22:6n3),6217-54-5,C06429,HMDB02183,445580.0,0.5724896995578101
metabolite_100000672,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009339223241873725,-2.444619710440823,0.014579157689304411,2196.0,100000672,Phospholipid Metabolism,Lipid,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),69525-80-0,,HMDB07869,129657.0,0.06393494030577886
metabolite_100000706,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.003470497513266186,-1.4918306515935753,0.13588830106616162,2194.0,100000706,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,alpha-hydroxyisocaproate,10303-64-7,C03264,HMDB00746,83697.0,0.286768973376712
metabolite_100000707,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0026860936820060095,-0.8411883573386555,0.4003366687532721,2149.0,100000707,"Fatty Acid, Dicarboxylate",Lipid,maleate,110-16-7,C01384,HMDB00176,444266.0,0.5958653397503172
metabolite_100000743,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.00517930673285014,1.296481591830743,0.1949472166380271,2189.0,100000743,"Fatty Acid, Monohydroxy",Lipid,2-hydroxyoctanoate,617-73-2,,HMDB02264,94180.0,0.3643608061488282
metabolite_100000773,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.010669062277611828,-3.179411171786647,0.0014965576946345148,2184.0,100000773,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyoctanoate,88930-08-9,,HMDB01954,26613.0,0.011305927457785116
metabolite_100000774,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0056929470664220765,-2.613660021905612,0.009019578137863485,2190.0,100000774,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenyllactate (PLA),828-01-3,C05607,HMDB00779,3848.0,0.04430929369365723
metabolite_100000776,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.006428021159754623,-3.1266915079226214,0.0017912255312307254,2190.0,100000776,Fatty Acid Metabolism(Acyl Carnitine),Lipid,palmitoylcarnitine (C16),6865-14-1,C02990,HMDB00222,461.0,0.01298638510142276
metabolite_100000781,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0007812490820351844,-0.2368507528441635,0.8127946375457796,2214.0,100000781,Fatty Acid Metabolism(Acyl Carnitine),Lipid,hexanoylcarnitine (C6),6920-35-0,,HMDB00705,6426853.0,0.9026066270802254
metabolite_100000787,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.00342195861153377,2.1439111082346556,0.03214951817433894,2211.0,100000787,Alanine and Aspartate Metabolism,Amino Acid,N-acetylaspartate (NAA),997-55-7;997-55-7,C01042,HMDB00812,65065.0,0.10906572391973852
metabolite_100000792,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.004673302004750513,1.1617569006841022,0.2454609393480838,2203.0,100000792,Steroid,Lipid,dehydroepiandrosterone sulfate (DHEA-S),651-48-9,C04555,HMDB01032,12594.0,0.4276538458797042
metabolite_100000802,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0014957509505829237,0.6223428223620037,0.5337814359300066,2199.0,100000802,Fatty Acid Metabolism(Acyl Carnitine),Lipid,acetylcarnitine (C2),5080-50-2,C02571,HMDB00201,1.0,0.7161064488759841
metabolite_100000808,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009881565380359194,-1.9501576121655257,0.051289659047603846,2124.0,100000808,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,cysteine s-sulfate,1637-71-4,C05824,HMDB00731,115015.0,0.14684523402482758
metabolite_100000827,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.010127777877039505,1.8966918711293435,0.058003663681534125,2147.0,100000827,Monoacylglycerol,Lipid,1-palmitoylglycerol (16:0),542-44-9,,HMDB31074,14900.0,0.15946572981559382
metabolite_100000840,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.001507468656684571,0.45599888565594116,0.6484364090005872,2185.0,100000840,Bacterial/Fungal,Xenobiotics,tartronate (hydroxymalonate),80-69-3,C02287,HMDB35227,45.0,0.8012327207880447
metabolite_100000841,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.00107480522777395,0.4656315258747577,0.6415261521470476,2178.0,100000841,Ascorbate and Aldarate Metabolism,Cofactors and Vitamins,oxalate (ethanedioate),144-62-7,C00209,HMDB02329,971.0,0.8010166816391607
metabolite_100000846,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0048794870267922594,0.7753499837888468,0.4382178345119715,2173.0,100000846,Food Component/Plant,Xenobiotics,erythritol,149-32-6,C00503,HMDB02994,222285.0,0.6336131153330748
metabolite_100000882,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.007011789814109325,-2.054278814593908,0.040067105116048975,2206.0,100000882,"Fatty Acid, Monohydroxy",Lipid,3-hydroxymyristate,3422-31-9,,,16064.0,0.12378119415576642
metabolite_100000900,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.008106972606967024,2.9913533445542,0.002808445345676683,2204.0,100000900,Chemical,Xenobiotics,iminodiacetate (IDA),142-73-4,C19911,HMDB11753,8897.0,0.018293930333652703
metabolite_100000924,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.007982274147831883,-1.8575199880929598,0.06337122899499041,2207.0,100000924,Monoacylglycerol,Lipid,1-oleoylglycerol (18:1),111-03-5,,HMDB11567,5283468.0,0.16905262571660645
metabolite_100000936,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0032368532964785813,-1.951429718750777,0.05113315944947315,2207.0,100000936,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methyl-2-oxobutyrate,3715-29-5,C00141,HMDB00019,49.0,0.14684523402482758
metabolite_100000961,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.003511407028690444,-1.2625400649160226,0.20688943220536513,2197.0,100000961,Urea cycle; Arginine and Proline Metabolism,Amino Acid,homoarginine,156-86-5,C01924,HMDB00670,9085.0,0.3780357714484212
metabolite_100000963,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0014665461255947312,0.3623361384167044,0.7171405056485143,1946.0,100000963,Urea cycle; Arginine and Proline Metabolism,Amino Acid,homocitrulline,1190-49-4,C02427,HMDB00679,65072.0,0.8361988515927553
metabolite_100000997,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.005963619769501111,-1.5954190532798265,0.11076218886109358,2215.0,100000997,"Fatty Acid, Monohydroxy",Lipid,3-hydroxydecanoate,5561-87-5,,HMDB02203,26612.0,0.24769952185602767
metabolite_100001002,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0009185297931040044,0.8179950110229307,0.4134487006770723,2213.0,100001002,Chemical,Xenobiotics,EDTA,60-00-4,C00284,HMDB15109,6049.0,0.6093284949322754
metabolite_100001006,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.008711072512425444,2.0180170305489225,0.043710710945766354,2214.0,100001006,"Glycine, Serine and Threonine Metabolism",Amino Acid,N-acetylglycine,543-24-8,,HMDB00532,10972.0,0.13011897066305944
metabolite_100001007,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0009953317967328207,0.32491335088620105,0.7452784260408868,2154.0,100001007,Pentose Metabolism,Carbohydrate,ribonate,8/3/36,C01685,HMDB00867,5460677.0,0.8486815508092195
metabolite_100001022,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.006562195722717417,-1.8675005807406666,0.06196447343991429,2217.0,100001022,Ascorbate and Aldarate Metabolism,Cofactors and Vitamins,threonate,70753-61-6,C01620,HMDB00943,151152.0,0.16728547033778665
metabolite_100001034,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.005804456438310927,-1.7220191272368686,0.08520673998522839,2213.0,100001034,Tryptophan Metabolism,Amino Acid,indoleacetate,6505-45-9,C00954,HMDB00197,802.0,0.21102165081741137
metabolite_100001040,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.006719604890787294,-1.6851064869358345,0.09211024040063975,2209.0,100001040,Monoacylglycerol,Lipid,1-linoleoylglycerol (18:2),2277-28-3,,,5283469.0,0.22140937465287472
metabolite_100001051,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.004574464615435876,1.472104247103002,0.14113727292314676,2192.0,100001051,Histidine Metabolism,Amino Acid,1-methylhistidine,332-80-9,C01152,HMDB00001,92105.0,0.2916836973745033
metabolite_100001054,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0024623821564114193,-0.69944136706293,0.48435131228198813,2182.0,100001054,Fatty Acid Metabolism (also BCAA Metabolism),Lipid,butyrylcarnitine (C4),25576-40-3,C02862,HMDB02013,439829.0,0.6736094379367457
metabolite_100001055,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.013100002350303553,3.4905816024629543,0.0004915100805160984,2204.0,100001055,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,isobutyrylcarnitine (C4),25518-49-4,,HMDB00736,168379.0,0.004802908286782309
metabolite_100001073,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.007002126856650182,1.234954294583757,0.21698096665767627,2189.0,100001073,Steroid,Lipid,androsterone sulfate,2479-86-9,,HMDB02759,159663.0,0.390131778050502
metabolite_100001083,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.03495958338746268,5.658182565402624,1.7317016285446332e-08,2189.0,100001083,Tryptophan Metabolism,Amino Acid,indolepropionate,830-96-6,,HMDB02302,3744.0,1.037866509374417e-06
metabolite_100001092,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.014871606115914681,2.242213540466494,0.02504688565605837,2214.0,100001092,Nicotinate and Nicotinamide Metabolism,Cofactors and Vitamins,trigonelline (N'-methylnicotinate),535-83-1,C01004,HMDB00875,5570.0,0.09190673552978151
metabolite_100001102,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0025490242187366967,-0.6194981908579892,0.535652803196548,2200.0,100001102,"Fatty Acid, Dicarboxylate",Lipid,dodecanedioate (C12-DC),693-23-2,C02678,HMDB00623,12736.0,0.7161064488759841
metabolite_100001104,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0029761620697719665,1.0646499109159722,0.28715873543016474,2082.0,100001104,Phenylalanine and Tyrosine Metabolism,Amino Acid,N-acetyltyrosine,537-55-3,,HMDB00866,68310.0,0.4798433144083979
metabolite_100001106,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0019082240802682075,0.28932885240284717,0.7723612184554137,1920.0,100001106,Xanthine Metabolism,Xenobiotics,"1,3-dimethylurate",944-73-0,,HMDB01857,70346.0,0.8723024313962524
metabolite_100001108,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.00481994156153991,0.6975508566015213,0.48553828229478435,2038.0,100001108,Xanthine Metabolism,Xenobiotics,3-methylxanthine,1076-22-8,C16357,HMDB01886,70639.0,0.6736094379367457
metabolite_100001112,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.005735465025837499,-1.3545742110478076,0.1756936882620041,2194.0,100001112,"Fatty Acid, Monohydroxy",Lipid,3-hydroxylaurate,53941-38-1,,HMDB00387,94216.0,0.3346369189566561
metabolite_100001121,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.00920384901050704,-1.641486910469614,0.1008402295873742,2201.0,100001121,Vitamin B6 Metabolism,Cofactors and Vitamins,pyridoxate,82-82-6,C00847,HMDB00017,6723.0,0.23606703708827922
metabolite_100001126,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.005888798675168507,-1.8068697305553618,0.07092227689184297,2166.0,100001126,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylvaline,2746-34-1,,HMDB11172,7015683.0,0.18333405063786218
metabolite_100001132,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0021810619546549534,-0.7864088824881154,0.43173138301445324,1817.0,100001132,Dipeptide,Peptide,pyroglutamylvaline,21282-10-0,,,152416.0,0.6321278718729535
metabolite_100001150,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0020978014233221107,0.5266459479767623,0.5984959311096585,2084.0,100001150,Fatty Acid Metabolism (also BCAA Metabolism),Lipid,propionylglycine,21709-90-0,,HMDB00783,98681.0,0.7630984665280194
metabolite_100001162,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0013050489352182586,0.5450149615527558,0.5857985723156875,2211.0,100001162,Fatty Acid Metabolism (also BCAA Metabolism),Lipid,propionylcarnitine (C3),17298-37-2,C03017,HMDB00824,107738.0,0.7547926438213488
metabolite_100001167,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0027063138864517125,-0.9707045483438939,0.3318024741951181,2208.0,100001167,Urea cycle; Arginine and Proline Metabolism,Amino Acid,pro-hydroxy-pro,18684-24-7,,HMDB06695,11673055.0,0.5201541224363554
metabolite_100001170,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.006240529292179594,2.6742847858462793,0.007544348570005771,2213.0,100001170,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-hydroxy-2-ethylpropionate,4374-62-3,,HMDB00396,188979.0,0.03913347759611587
metabolite_100001178,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.015060600078785227,1.5226963721597442,0.1279789284073754,2207.0,100001178,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),86879-39-2,,HMDB61112,123979.0,0.27524654698141265
metabolite_100001181,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0018482548299460797,-0.47800788040570996,0.6326922612825708,2207.0,100001181,Polyunsaturated Fatty Acid (n3 and n6),Lipid,docosapentaenoate (n3 DPA; 22:5n3),2234-74-4,C16513,HMDB06528,6441454.0,0.793698282075629
